location,site,year,herb_avg,plank_avg,pisc_avg,prod_avg,exP_avg,exN_avg,turn_avg
Moorea,Tetaiuo,2013,44.26520648677782,2.615932352039959,4.115935325542105,1.809332007646944,0.24210615667899293,3.3205928762069954,2.1141550734285518e-4
Moorea,Tetaiuo,2014,42.32993055224695,1.6520080096184617,0.8499585149689737,1.1311577844079437,0.17031158157208642,2.5382374150065816,1.6464737615050034e-4
Moorea,Tetaiuo,2015,42.62414620112536,1.0608827539525767,3.626385803596414,1.493068964113171,0.17249319691097167,2.6948620794576525,2.1079988401226545e-4
Moorea,Tetaiuo,2016,66.69609422177247,3.2882741718036876,0.546668997213564,1.8166783203887027,0.21137850838156608,3.6368013598542426,1.8915923663129905e-4
Moorea,Tiahura,2004,88.2935074164475,1.6924657618193004,1.6961961969724344,2.021693979653633,0.35579998729092505,5.159641129573651,1.2975315032885576e-4
Moorea,Tiahura,2005,93.3411022734998,2.3498289902469924,3.2634395945410923,2.6554567061912886,0.42638783564693444,6.0751624177053625,1.568155006517733e-4
Moorea,Tiahura,2006,119.0625370193668,6.68888748314373,2.960221928982419,3.502635424369485,0.5265258531315238,7.847767029340809,1.5486593914531315e-4
Moorea,Tiahura,2007,146.57759952971162,5.8091347919026015,4.2200186694939665,4.482847204014315,0.5723692840768568,8.901000927578105,2.0366327920421008e-4
Moorea,Tiahura,2008,117.0039229586658,6.135246780445482,4.196490003790632,3.532494408767369,0.4826139326473545,7.398829049001119,2.1462566490949983e-4
Moorea,Tiahura,2009,209.9601664699076,5.139546557761546,5.172191163853839,5.675619364582305,0.7679950463369181,11.754455095155514,1.9551039215287964e-4
Moorea,Tiahura,2010,114.74191634422291,1.5409344214784066,3.9533286037449633,3.4368918257503585,0.41738856922935935,6.580516152945507,1.9309285006093404e-4
Moorea,Tiahura,2011,39.651378284896694,0.687361017814874,1.0305824411365652,1.181268930369015,0.13787394006845927,2.240022633487008,5.397669453721472e-4
Moorea,Tiahura,2012,75.72591094571825,2.488298766443162,0.934942164180138,2.0342226983571177,0.2818882745507054,4.2650129033139486,1.675098111640336e-4
Moorea,Tiahura,2013,80.10989716429734,1.4658828424321597,1.3846650299547911,2.1293718098948196,0.2756673998797839,4.341030464652974,1.7352343648510855e-4
Moorea,Tiahura,2014,90.49783135915396,4.486410313062327,2.009435729404831,2.5497174191877816,0.3616830689664162,5.59774941534096,1.7489049555453908e-4
Moorea,Tiahura,2015,72.42429400367241,2.308557757451151,1.9155701838199122,2.0894376348376746,0.32180772109807215,4.564424365807978,1.5724262613107113e-4
Moorea,Tiahura,2016,64.57959030864586,3.055066638923752,1.1600195393316546,1.8812833319637663,0.2704144741551393,4.051519206108877,1.886882802873006e-4
Seychelles,CousinCarbonate,1994,9.782359860072697,0.6771320802526324,2.4016031062830794,0.40987454394383666,0.09698758000726511,1.0633216644061756,1.1063908944068802e-4
Seychelles,CousinCarbonate,2005,25.586842853039975,0.27616635902366643,1.2196180779371655,0.6594189998485662,0.0963054460325678,1.32388203679047,1.3624931311642216e-4
Seychelles,CousinCarbonate,2008,22.705673119602103,0.0551274635794142,0.5957228034771426,0.5848928826762294,0.09058498972978252,1.2521399828298896,1.22742312977995e-4
