Location,Site,Year,Storage_avg,Storage_sd,Accretion_kgyr_avg,Accretion_kgyr_sd,GPP_ghr_avg,GPP_ghr_sd,Calc_ghr_avg,Calc_ghr_sd,BranchSpace_cm3_avg,BranchSpace_cm3_sd,OrgGrowth_gyr_avg,OrgGrowth_gyr_sd,BiomassStand_g_avg,BiomassStand_g_sd,Rugosity_avg,Rugosity_sd
Hoga,KAL,2009,3.6415077612991382,4.979838443530195,0.6041801552814156,1.0439418203611128,0.18641279881433076,0.4501198892592761,0.0763848044241666,0.19451433361148288,1092.6013972684175,3442.9711563054902,19.46483157988435,22.081832035856532,57.612912556072054,60.48045178945363,2.2985347985347984,0.42212976199433405
Hoga,KAL,2010,5.220942934819939,10.20851336273433,0.3797554175074962,0.491060836841679,0.11020190087154721,0.09250801641447896,0.022919052882731897,0.029242720865127272,77.64854254634474,205.43873324424624,83.10922245763824,109.77856346279356,130.9197788763632,121.70955307168448,1.672799856784819,0.23639076119850722
Hoga,KAL,2011,5.6525326622817555,10.9588610903981,0.5458899710917949,0.7395797750688102,0.09238394328215417,0.06461926027404995,0.03455683951822853,0.04349739400088061,231.14097487236967,412.99973825049415,37.12721807370473,62.54389184133145,86.63062119712058,93.78043932335915,2.088371040723982,0.2345135064522811
Hoga,KAL,2012,2.028255377433693,3.416277031615165,0.270948700370434,0.30836365505359664,0.10089103008500792,0.09018689922173938,0.023581255245943775,0.03547612464489763,268.3485780420717,628.7742760030148,54.27930891986302,80.01434449375951,87.14932337844216,88.02061393134544,1.7541261420571765,0.14502465071925996
Hoga,KAL,2013,4.367660549002946,6.615455988836209,0.750589023586942,1.1729583911731596,0.21575147089177954,0.4515290883062142,0.08929586704545588,0.1965303987631054,1281.9316184619863,3529.225366351883,32.62671105178849,36.79731588815395,79.61458833252723,70.18987017036807,2.2484875510962468,0.3736513340658063
Hoga,KAL,2014,5.517965490580974,6.43311088827027,0.7637397388540232,0.8871097837743174,0.21917211806176493,0.319265906774293,0.09143895300301001,0.1401120104889433,1265.3662136032126,2585.9328582960425,23.31626877625571,19.894852361954484,77.63395596763972,47.763196538065564,2.615873015873016,0.17778958766517627
Hoga,KAL,2015,5.125450615531826,6.376435657180191,1.0606712562133773,1.421164184540772,0.26131132591711004,0.4112395276415842,0.10679111175301485,0.18039425054407673,1510.7089340564278,3206.394765374989,34.81255813987867,38.87572330630582,86.69299098980763,58.90707290042906,2.465034965034965,0.1510453088138963
Hoga,KAL,2016,9.820850989065995,19.653030974789477,0.8435719017689703,1.2091095034699675,0.14924397112548052,0.13206483316440965,0.06614329039812465,0.08332933139288257,615.3232188790981,1185.495251516669,36.18684438526652,42.18870391458675,114.16356212024833,116.74608138469036,2.24375,0
Hoga,KAL,2017,3.402949020218963,3.739244504211462,0.6740888768097154,0.9023751365701768,0.19066759640163775,0.2529823314855605,0.07074078115965625,0.11419410247801849,1153.3412150839201,2229.9444380872283,39.20353030328684,41.784438981905936,80.45511417939812,39.1544376640113,2.0848325791855205,0.0478934433737766
Hoga,KAL,2018,4.614570586191998,6.879621338250995,0.5378023668844664,0.6819357145812243,0.09854118945312332,0.06807264980615778,0.03632609914826552,0.039547052680776386,239.026435769889,472.62811801118113,25.393032478010756,27.284822289592597,79.44515120725532,62.135528179134965,2.1897015859316,0.2988035039548556
Hoga,KAL,2019,5.713490363626519,6.220322522317586,1.1226981910481457,1.5459625179131984,0.336014019749607,0.4907735669882979,0.1366977812372212,0.21436920271763682,2045.9561344948158,3774.301219882209,30.68241786983285,32.61619038192309,107.0564433735378,77.77228498968962,3.1106683933915056,0.23756351226087002
Hoga,KDS,2005,5.360435053098802,6.672147884191087,1.1176176185532771,2.014878086542501,0.35834525096162195,0.7782831382835762,0.149385945504975,0.33523054769797095,2667.2082914820107,6632.135411134647,25.89996638052248,36.60355819287558,91.04124013555543,106.94299201697183,3.0040505388331478,0.41018035361275956
Hoga,KDS,2006,4.25786109181758,5.034867948026725,1.0879753489085557,1.8531514487616696,0.40343333537001597,0.7299855317696058,0.1701347801074447,0.3145677541777214,2725.6749247948087,5471.609046420312,25.270339555980332,33.07113924527769,78.32369004526812,85.76025883468758,2.9662745098039216,0.3190180110111042
Hoga,KDS,2008,7.117162541683379,8.672085877160782,1.376023900675268,2.2003701682172156,0.6333844323299873,1.1797593135313742,0.2668140544343009,0.508726134812148,4280.375907867254,8843.117371813089,40.20526390435564,43.13523214917011,132.10570751393416,133.72584726688075,3.006178489702517,0.19790786700883436
Hoga,KDS,2009,7.8189914305084836,12.215618880656892,1.171119912386517,1.6704375351192153,0.4863062152220361,0.8656080450305809,0.20783241520921134,0.3732276222276814,3253.1788389824574,6632.935890360742,31.140547379880154,29.12454031482972,116.9457048665234,114.32621035970502,2.89905891210239,0.3005912228124203
Hoga,KDS,2010,6.542830153426252,14.480516409852882,0.925367416614204,1.7508426288042396,0.3024974041163325,0.6865509883523446,0.12325645830036051,0.29740683882970376,2029.116880641347,5569.472352735259,38.761390871993314,50.560013594594395,98.30890534552947,106.94448263411552,2.6660768049155146,0.2710490202931748
Hoga,KDS,2011,3.8821740200112593,6.5117661560415305,0.6666937660244532,1.3503879079565502,0.27759612656796023,0.7515084039299843,0.11154301607015764,0.32439028155776856,1870.8872348028276,5907.707410682919,36.30049482302469,47.33955604772537,86.57992637260766,104.00328114494783,2.4601972101972103,0.5219123014671655
